Bobby Jones_1_Philadelphia 76ers_0_2006-07,0.0,0.0,12.7,19.8,0.0,0.0,24.6,0.0,9.5,9.5
Brendan Haywood_1_Washington Wizards_0_2006-07,31.4,0.0,0.0,5.8,0.0,0.0,4.8,5.2,14.0,28.3
Eddie Jones_1_Miami Heat_0_2006-07,0.0,3.6,8.4,14.6,11.7,4.5,36.7,0.0,9.1,0.0
James Posey_1_Miami Heat_0_2006-07,0.0,0.0,8.1,15.5,6.1,0.0,38.6,2.1,6.8,4.7
Marquis Daniels_1_Indiana Pacers_0_2006-07,3.4,29.9,11.8,16.1,4.9,0.0,13.5,0.0,6.9,3.7
Anderson Varejao_1_Cleveland Cavaliers_0_2006-07,13.8,0.0,11.5,5.5,0.0,0.0,10.4,12.9,17.1,17.1
Eric Snow_1_Cleveland Cavaliers_0_2006-07,0.0,21.3,16.5,14.6,0.0,0.0,23.6,0.0,7.7,0.0
Jeff Foster_1_Indiana Pacers_0_2006-07,0.0,0.0,0.0,7.1,0.0,0.0,5.2,10.1,20.5,35.6
Tyrus Thomas_1_Chicago Bulls_0_2006-07,9.0,0.0,8.1,10.8,0.0,0.0,9.5,7.4,23.9,12.6
Adrian Griffin_1_Chicago Bulls_0_2006-07,0.0,6.7,18.3,9.1,0.0,0.0,20.1,0.0,7.9,0.0
Allen Iverson_1_Philadelphia 76ers_0_2006-07,0.0,27.1,28.9,15.1,4.2,4.0,9.4,0.0,2.6,0.0
Caron Butler_1_Washington Wizards_0_2006-07,8.3,6.1,22.0,21.3,2.5,1.8,12.9,1.0,4.2,7.2
Linas Kleiza_1_Denver Nuggets_0_2006-07,1.7,1.8,4.3,18.4,0.0,0.0,37.4,2.6,6.0,6.6
Fabricio Oberto_1_San Antonio Spurs_0_2006-07,10.2,0.0,3.0,4.4,0.0,0.0,13.8,11.6,31.1,12.7
Ben  Wallace_1_Chicago Bulls_0_2006-07,20.7,0.0,7.7,4.0,0.0,0.0,5.1,9.6,24.7,13.4
Luol Deng_1_Chicago Bulls_0_2006-07,5.8,2.6,10.0,17.4,9.8,3.1,21.7,0.0,13.0,6.7
Jerry Stackhouse_1_Dallas Mavericks_0_2006-07,8.8,9.2,19.6,14.7,5.2,1.4,22.4,2.0,3.3,1.5
Andre Miller_1_Denver Nuggets_0_2006-07,5.7,17.2,14.1,22.7,0.0,0.0,10.6,0.0,5.5,3.4
Steven Hunter_1_Philadelphia 76ers_0_2006-07,19.6,0.0,4.7,9.2,0.0,0.0,3.8,6.7,31.7,16.5
Larry Hughes_1_Cleveland Cavaliers_0_2006-07,0.0,18.8,17.3,16.4,7.0,1.9,21.5,0.0,5.1,1.7
Stephen Jackson_1_Indiana Pacers_0_2006-07,11.6,6.3,13.3,17.9,6.7,4.6,19.6,0.0,5.1,0.0
Renaldo Balkman_1_New York Knicks_0_2006-07,2.9,0.0,6.3,20.9,0.0,0.0,15.4,0.0,19.4,21.1
Joe Smith_1_Philadelphia 76ers_0_2006-07,17.3,0.0,4.8,6.3,0.0,0.0,23.8,8.6,17.3,10.4
Dan Gadzuric_1_Milwaukee Bucks_0_2006-07,8.6,0.0,0.0,4.8,0.0,0.0,5.5,14.5,27.2,25.2
Dikembe Mutombo_1_Houston Rockets_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,9.2,6.9,31.8,39.6
Fred Jones_1_Toronto Raptors_0_2006-07,0.0,17.3,13.3,18.5,0.0,0.0,29.9,0.0,3.1,0.0
Rashard Lewis_1_Oklahoma City Thunder_0_2006-07,15.3,5.9,21.3,11.6,4.1,1.2,22.6,2.4,2.5,4.2
Mehmet Okur_1_Utah Jazz_0_2006-07,16.5,0.0,8.2,6.8,2.8,2.2,30.1,11.9,7.9,5.5
Alexander Johnson_1_Memphis Grizzlies_0_2006-07,18.6,0.0,7.2,6.4,0.0,0.0,10.6,7.6,25.4,12.1
Antoine Wright_1_Brooklyn Nets_0_2006-07,0.0,5.9,6.9,18.7,3.7,0.0,37.7,0.0,9.7,5.0
Paul Pierce_1_Boston Celtics_0_2006-07,9.1,9.7,21.7,10.7,14.0,3.5,12.6,1.4,2.7,1.7
Delonte West_1_Boston Celtics_0_2006-07,0.0,18.5,9.8,21.3,3.4,4.9,22.4,0.0,2.8,0.0
Bernard Robinson_1_Charlotte Hornets_0_2006-07,0.0,0.0,26.0,16.9,0.0,0.0,15.6,0.0,14.3,0.0
Jake Tsakalidis_1_Houston Rockets_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,27.8
Jamal Sampson_1_Denver Nuggets_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0
Mike James_1_Minnesota Timberwolves_0_2006-07,0.0,29.2,8.2,17.0,2.1,2.0,27.7,0.0,1.3,0.0
Jorge Garbajosa_1_Toronto Raptors_0_2006-07,0.0,0.0,4.7,15.6,3.4,0.0,50.0,5.8,2.7,2.9
Gilbert Arenas_1_Washington Wizards_0_2006-07,2.6,17.8,29.2,19.2,5.3,3.2,8.0,0.0,2.0,1.3
Kwame Brown_1_Los Angeles Lakers_0_2006-07,42.3,0.0,2.9,5.4,0.0,0.0,0.0,8.3,19.7,11.1
P.J. Brown_1_Chicago Bulls_0_2006-07,23.9,0.0,4.3,0.0,0.0,0.0,20.7,16.4,9.8,12.4
Maurice Evans_1_Los Angeles Lakers_0_2006-07,7.0,3.9,13.7,15.3,2.6,2.9,23.8,0.0,12.6,8.8
Gary Payton_1_Miami Heat_0_2006-07,3.3,18.8,11.6,13.1,0.0,2.4,29.5,0.0,5.2,0.0
Matt Barnes_1_Golden State Warriors_0_2006-07,3.5,3.8,6.2,24.6,2.1,2.1,30.4,1.8,5.5,6.4
Mouhamed Sene_1_Oklahoma City Thunder_0_2006-07,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0
Shawne Williams_1_Indiana Pacers_0_2006-07,5.1,0.0,10.6,11.1,0.0,0.0,36.9,0.0,6.1,11.6
Steve Francis_1_New York Knicks_0_2006-07,0.0,23.0,21.4,15.6,3.9,0.0,18.8,0.0,2.2,2.0
Zaza Pachulia_1_Atlanta Hawks_0_2006-07,20.8,0.0,9.5,7.2,0.0,0.0,14.3,11.6,10.6,14.4
Kenny Thomas_1_Sacramento Kings_0_2006-07,25.4,0.0,5.5,5.0,0.0,0.0,0.0,9.0,26.1,16.2
Kurt Thomas_1_Phoenix Suns_0_2006-07,3.5,0.0,0.0,8.4,0.0,0.0,34.7,20.9,11.9,10.3
Andrew Bogut_1_Milwaukee Bucks_0_2006-07,30.9,0.0,5.3,3.7,0.0,0.0,10.5,8.0,16.2,13.2
Desmond Mason_1_New Orleans Pelicans_0_2006-07,34.5,1.5,15.9,11.0,1.1,1.1,5.9,0.0,11.6,7.1
Brad Miller_1_Sacramento Kings_0_2006-07,2.6,0.0,6.7,3.9,0.0,0.0,39.6,16.1,6.8,6.1
Bo Outlaw_1_Orlando Magic_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,18.8
Pat Burke_1_Phoenix Suns_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,25.9,18.5,16.0,13.6
Rodney Carney_1_Philadelphia 76ers_0_2006-07,0.0,5.3,18.4,19.7,4.2,2.3,23.5,0.0,8.3,5.7
Lamar Odom_1_Los Angeles Lakers_0_2006-07,13.1,5.8,19.5,9.9,1.5,5.5,14.8,1.6,9.7,7.4
Rudy Gay_1_Memphis Grizzlies_0_2006-07,9.2,4.3,19.2,15.4,4.1,0.0,26.6,0.0,4.9,6.4
Reggie Evans_1_Denver Nuggets_0_2006-07,13.8,0.0,3.0,9.2,0.0,0.0,4.9,4.9,18.7,24.7
Wally Szczerbiak_1_Boston Celtics_0_2006-07,12.2,4.7,11.8,16.5,9.7,0.0,24.5,0.0,2.9,2.3
Kendrick Perkins_1_Boston Celtics_0_2006-07,39.9,0.0,0.0,2.9,0.0,0.0,2.6,8.6,11.9,17.8
Vladimir Radmanovic_1_Los Angeles Lakers_0_2006-07,9.7,0.0,12.4,7.1,3.8,0.0,28.0,0.0,13.8,7.6
Jason Richardson_1_Golden State Warriors_0_2006-07,7.9,6.6,14.6,20.2,4.7,2.2,22.7,0.0,4.6,5.9
Adonal Foyle_1_Golden State Warriors_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,10.7,21.4,13.4,21.4
DeShawn Stevenson_1_Washington Wizards_0_2006-07,4.9,9.1,17.1,19.2,4.9,2.5,24.9,0.0,1.6,3.9
Juwan Howard_1_Houston Rockets_0_2006-07,19.8,0.0,8.9,6.7,0.0,0.0,26.1,12.8,9.2,7.0
Malik Allen_1_Chicago Bulls_0_2006-07,18.6,0.0,7.2,4.1,0.0,0.0,26.2,16.6,7.9,9.0
Stromile Swift_1_Memphis Grizzlies_0_2006-07,30.5,0.0,5.6,5.1,0.0,0.0,14.9,8.2,14.3,10.9
Primoz Brezec_1_Charlotte Hornets_0_2006-07,10.8,0.0,0.0,0.0,0.0,0.0,26.4,14.3,15.9,18.8
Gordan Giricek_1_Utah Jazz_0_2006-07,0.0,2.9,12.3,7.9,21.4,2.1,29.9,0.0,7.3,0.0
Sasha Pavlovic_1_Cleveland Cavaliers_0_2006-07,0.0,12.9,14.5,18.1,6.7,1.7,23.1,0.0,9.7,1.6
Jason Kapono_1_Miami Heat_0_2006-07,0.0,6.8,7.7,12.9,29.6,1.7,26.8,0.0,2.8,2.2
Leon Powe_1_Boston Celtics_0_2006-07,24.6,0.0,8.9,6.4,0.0,0.0,6.4,5.7,9.6,24.9
Mark Madsen_1_Minnesota Timberwolves_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,16.4
Quentin Richardson_1_New York Knicks_0_2006-07,8.5,2.9,9.9,9.1,5.9,0.0,37.1,0.0,5.8,7.6
Anthony Parker_1_Toronto Raptors_0_2006-07,1.2,6.2,6.0,16.5,11.3,2.1,34.6,0.0,4.8,3.5
Quinton Ross_1_Los Angeles Clippers_0_2006-07,0.0,4.4,6.6,14.6,3.3,0.0,36.1,0.0,8.6,7.7
Jameer Nelson_1_Orlando Magic_0_2006-07,0.0,29.0,17.6,18.2,1.0,3.5,16.9,0.0,1.7,0.0
Mickael Pietrus_1_Golden State Warriors_0_2006-07,4.0,3.1,8.4,22.3,2.0,0.0,34.5,0.0,7.0,4.3
Antonio Daniels_1_Washington Wizards_0_2006-07,0.0,29.5,16.1,19.2,2.7,2.9,14.3,0.0,3.8,0.0
Kris Humphries_1_Toronto Raptors_0_2006-07,12.7,0.0,5.7,15.1,0.0,0.0,12.7,8.2,17.1,18.4
Jarvis Hayes_1_Washington Wizards_0_2006-07,5.2,5.7,8.4,13.3,4.4,1.9,38.2,1.9,5.4,3.4
Jamal Crawford_1_New York Knicks_0_2006-07,0.0,21.1,22.7,13.9,5.8,1.4,18.8,0.0,1.0,1.9
Jason Maxiell_1_Detroit Pistons_0_2006-07,24.3,0.0,5.2,10.4,0.0,0.0,11.6,7.8,15.9,15.3
Sean May_1_Charlotte Hornets_0_2006-07,26.4,0.0,4.4,5.2,0.0,0.0,11.8,18.7,13.5,13.3
Jarron Collins_1_Utah Jazz_0_2006-07,11.4,0.0,9.4,4.1,0.0,0.0,11.0,8.2,23.3,13.1
Chris Kaman_1_Los Angeles Clippers_0_2006-07,49.8,0.0,3.1,3.4,0.0,0.0,5.5,2.3,10.2,13.7
Stephon Marbury_1_New York Knicks_0_2006-07,0.0,20.5,26.2,17.9,4.8,1.2,16.2,0.0,2.0,0.0
Carlos Delfino_1_Detroit Pistons_0_2006-07,2.2,7.4,8.1,19.4,3.9,0.0,31.7,0.0,8.7,6.3
Robert Horry_1_San Antonio Spurs_0_2006-07,3.2,0.0,7.3,7.0,0.0,0.0,39.0,10.8,8.9,6.3
Kirk Hinrich_1_Chicago Bulls_0_2006-07,0.0,29.8,10.4,15.9,5.1,4.6,20.6,0.0,1.1,0.9
Shane Battier_1_Houston Rockets_0_2006-07,14.4,2.7,10.2,5.5,0.0,0.0,46.6,0.0,4.0,4.0
Joel Przybilla_1_Portland Trail Blazers_0_2006-07,10.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,27.5,21.7
Rajon Rondo_1_Boston Celtics_0_2006-07,0.0,25.6,14.5,22.9,0.0,3.3,9.1,0.0,5.2,4.0
Paul Millsap_1_Utah Jazz_0_2006-07,11.1,0.0,6.4,9.0,0.0,0.0,9.0,8.8,19.8,20.1
T.J. Ford_1_Toronto Raptors_0_2006-07,0.0,36.3,14.6,24.7,0.0,2.5,6.9,0.0,1.7,1.0
Lawrence Roberts_1_Memphis Grizzlies_0_2006-07,7.3,0.0,0.0,8.6,0.0,0.0,9.6,11.9,32.5,18.9
Jason Collins_1_Brooklyn Nets_0_2006-07,4.7,0.0,0.0,0.0,0.0,0.0,20.6,9.9,22.1,14.6
Bonzi Wells_1_Houston Rockets_0_2006-07,16.3,0.0,32.3,8.0,0.0,0.0,13.3,0.0,10.7,6.7
Channing Frye_1_New York Knicks_0_2006-07,21.7,0.0,5.1,5.0,1.4,0.0,31.2,12.5,4.3,7.7
Derek Fisher_1_Utah Jazz_0_2006-07,0.0,12.6,12.5,16.4,13.0,1.9,23.3,0.0,4.3,1.2
Ben Gordon_1_Chicago Bulls_0_2006-07,0.6,26.7,16.5,14.4,8.9,4.3,14.2,0.0,1.3,0.0
Beno Udrih_1_San Antonio Spurs_0_2006-07,0.0,24.9,7.8,11.4,7.1,4.7,25.6,0.0,6.2,0.0
Cedric Simmons_1_New Orleans Pelicans_0_2006-07,9.5,0.0,0.0,0.0,0.0,0.0,19.0,9.5,18.4,19.0
Earl Watson_1_Oklahoma City Thunder_0_2006-07,0.0,25.3,11.1,14.6,1.3,1.9,27.1,0.0,2.1,1.6
Justin Reed_1_Minnesota Timberwolves_0_2006-07,12.4,0.0,17.8,0.0,0.0,0.0,30.2,0.0,14.7,7.8
Thabo Sefolosha_1_Chicago Bulls_0_2006-07,0.0,10.2,7.5,18.6,3.0,6.9,24.0,0.0,6.6,3.6
Yakhouba Diawara_1_Denver Nuggets_0_2006-07,3.2,0.0,2.9,19.9,0.0,0.0,39.2,0.0,4.9,2.9
Desagana Diop_1_Dallas Mavericks_0_2006-07,6.9,0.0,0.0,0.0,0.0,0.0,6.1,17.7,24.2,29.9
Lorenzen Wright_1_Atlanta Hawks_0_2006-07,9.1,0.0,0.0,6.1,0.0,0.0,24.2,9.1,14.7,16.9
Francisco Garcia_1_Sacramento Kings_0_2006-07,0.0,7.9,13.0,15.4,3.2,0.0,33.5,0.0,5.9,4.9
Andrea Bargnani_1_Toronto Raptors_0_2006-07,8.9,0.0,8.2,7.0,1.8,0.0,42.7,9.8,3.2,4.0
Matt Bonner_1_San Antonio Spurs_0_2006-07,6.1,0.0,6.4,7.1,0.0,0.0,40.0,7.5,8.6,12.5
Al  Harrington_1_Indiana Pacers_0_2006-07,19.7,0.0,11.0,11.8,3.8,0.0,19.7,5.7,7.4,8.5
Martell Webster_1_Portland Trail Blazers_0_2006-07,0.0,3.7,11.5,10.0,15.2,0.0,36.0,0.0,3.2,5.9
Brian Cook_1_Los Angeles Lakers_0_2006-07,7.0,0.0,7.9,8.1,2.5,2.5,33.7,8.1,7.7,9.1
Trevor Ariza_1_Orlando Magic_0_2006-07,5.3,2.7,8.3,18.2,0.0,2.8,19.9,0.0,13.6,12.3
Troy Murphy_1_Indiana Pacers_0_2006-07,7.0,0.0,10.7,8.5,4.4,0.0,39.5,12.9,3.5,5.2
David Noel_1_Milwaukee Bucks_0_2006-07,0.0,6.2,8.6,17.6,5.2,0.0,29.0,0.0,7.1,6.2
Drew Gooden_1_Cleveland Cavaliers_0_2006-07,25.4,0.0,8.4,5.1,0.0,0.0,17.3,8.8,11.2,15.6
Clifford Robinson_1_Brooklyn Nets_0_2006-07,6.9,0.0,0.0,5.4,0.0,0.0,47.9,15.3,5.0,3.8
Keyon Dooling_1_Orlando Magic_0_2006-07,0.0,21.7,17.8,13.8,4.5,6.9,19.8,0.0,2.2,0.0
Austin Croshere_1_Dallas Mavericks_0_2006-07,7.1,0.0,4.1,8.6,0.0,0.0,42.5,11.9,9.0,0.0
Chris Paul_1_New Orleans Pelicans_0_2006-07,0.0,40.4,15.0,19.5,0.0,1.9,8.4,0.0,1.1,1.8
Smush Parker_1_Los Angeles Lakers_0_2006-07,0.0,9.7,13.7,14.6,5.2,8.2,25.7,0.0,7.2,1.1
Andre Brown_1_Oklahoma City Thunder_0_2006-07,11.2,0.0,9.3,19.6,0.0,0.0,0.0,12.1,10.3,17.8
James  White_1_San Antonio Spurs_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,21.2,0.0
Jared Reiner_1_Milwaukee Bucks_0_2006-07,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9
Kevin Ollie_1_Philadelphia 76ers_0_2006-07,0.0,7.7,14.5,14.9,0.0,0.0,35.1,0.0,7.3,0.0
Raymond Felton_1_Charlotte Hornets_0_2006-07,0.0,28.8,15.3,15.4,3.5,0.0,20.8,0.0,2.5,1.5
Keith Bogans_1_Orlando Magic_0_2006-07,0.0,4.8,7.9,17.8,4.4,3.2,40.6,0.0,4.4,0.0
Rafael Araujo_1_Utah Jazz_0_2006-07,22.8,0.0,0.0,0.0,0.0,0.0,15.2,0.0,15.2,18.5
Shavlik Randolph_1_Philadelphia 76ers_0_2006-07,17.4,0.0,0.0,0.0,0.0,0.0,0.0,14.5,27.5,0.0
Malik Rose_1_New York Knicks_0_2006-07,15.5,0.0,3.8,0.0,0.0,0.0,26.5,12.9,9.8,7.6
Jacque Vaughn_1_San Antonio Spurs_0_2006-07,0.0,24.8,10.5,11.8,0.0,0.0,26.5,0.0,5.0,0.0
Gerald Green_1_Boston Celtics_0_2006-07,2.3,5.7,12.0,17.0,17.4,3.9,22.4,0.0,2.8,4.7
Jake Tsakalidis_1_Memphis Grizzlies_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,22.5
Dee Brown_1_Utah Jazz_0_2006-07,0.0,20.3,11.9,18.2,0.0,0.0,14.0,0.0,7.7,0.0
Eddie Jones_1_Memphis Grizzlies_0_2006-07,0.0,7.0,7.5,17.1,9.1,0.0,35.3,0.0,5.9,0.0
Danny Fortson_1_Oklahoma City Thunder_0_2006-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0
Jerome James_1_New York Knicks_0_2006-07,37.8,0.0,0.0,0.0,0.0,0.0,9.9,9.0,9.0,10.8
Marcus Williams_1_Brooklyn Nets_0_2006-07,0.0,35.3,12.8,15.1,1.7,0.0,16.1,0.0,1.8,1.6
Chucky Atkins_1_Memphis Grizzlies_0_2006-07,0.0,25.4,14.1,23.7,1.4,1.5,22.1,0.0,1.0,0.0
Mardy Collins_1_New York Knicks_0_2006-07,0.0,9.2,20.7,18.2,0.0,0.0,24.8,0.0,3.2,5.4
Adam Morrison_1_Charlotte Hornets_0_2006-07,3.6,3.7,22.2,10.5,21.4,1.0,24.3,0.0,1.5,1.7
Sasha Vujacic_1_Los Angeles Lakers_0_2006-07,0.0,5.4,4.1,13.3,6.3,6.7,45.7,0.0,3.5,0.0
Daniel Gibson_1_Cleveland Cavaliers_0_2006-07,0.0,17.3,9.9,12.0,6.0,3.5,34.2,0.0,0.0,3.5
Raja Bell_1_Phoenix Suns_0_2006-07,0.0,7.9,6.1,24.7,11.6,2.1,35.0,0.0,0.0,1.3
Chauncey Billups_1_Detroit Pistons_0_2006-07,5.3,28.2,22.5,13.6,4.0,2.0,12.2,0.0,0.0,0.0
JJ Redick_1_Orlando Magic_0_2006-07,0.0,8.8,9.6,11.3,20.0,5.4,34.2,0.0,0.0,0.0
Damon Jones_1_Cleveland Cavaliers_0_2006-07,0.0,11.5,6.1,17.9,6.9,2.8,40.6,2.6,0.0,0.0
Earl Boykins_1_Milwaukee Bucks_0_2006-07,0.0,29.7,11.5,19.4,2.5,2.3,24.4,0.0,0.0,0.0
Roger Mason_1_Washington Wizards_0_2006-07,0.0,10.4,6.6,14.3,7.7,5.5,40.1,0.0,0.0,0.0
Sarunas Jasikevicius_1_Indiana Pacers_0_2006-07,0.0,27.0,6.7,8.3,11.0,4.7,24.7,0.0,0.0,0.0
Carlos Arroyo_1_Orlando Magic_0_2006-07,0.0,42.8,11.8,14.1,0.0,4.3,12.6,0.0,0.0,1.7
Sam Cassell_1_Los Angeles Clippers_0_2006-07,6.7,23.1,15.4,15.9,4.8,1.6,16.7,0.0,0.0,1.4
Tyronn Lue_1_Atlanta Hawks_0_2006-07,0.0,32.2,16.6,10.1,4.8,3.3,20.5,0.0,0.0,0.0
Earl Boykins_1_Denver Nuggets_0_2006-07,0.0,28.8,10.7,23.0,0.0,2.1,15.8,0.0,0.0,0.0
Steve Blake_1_Denver Nuggets_0_2006-07,0.0,15.1,8.7,17.1,2.2,2.8,30.0,0.0,0.0,0.0
Jannero Pargo_1_New Orleans Pelicans_0_2006-07,0.0,28.7,14.9,15.0,7.0,3.5,17.0,0.0,0.0,0.0
Salim Stoudamire_1_Atlanta Hawks_0_2006-07,0.0,9.6,8.9,19.5,9.4,4.3,33.5,0.0,0.0,0.0
Jason Williams_1_Miami Heat_0_2006-07,0.0,30.6,8.8,19.7,2.3,1.4,24.6,0.0,0.0,0.0
Sebastian Telfair_1_Boston Celtics_0_2006-07,0.0,27.8,14.0,14.5,0.0,2.4,23.4,0.0,0.0,0.0
Speedy Claxton_1_Atlanta Hawks_0_2006-07,0.0,28.3,16.1,11.4,0.0,6.0,24.0,0.0,0.0,0.0
Luke Ridnour_1_Oklahoma City Thunder_0_2006-07,0.0,38.8,11.4,15.2,0.0,2.3,18.5,0.0,0.0,0.0
Allan Ray_1_Boston Celtics_0_2006-07,0.0,12.3,8.0,17.0,10.2,3.7,34.3,0.0,0.0,0.0
Bobby Jackson_1_New Orleans Pelicans_0_2006-07,0.0,21.9,13.8,18.5,5.0,4.2,22.2,0.0,0.0,2.9
Steve Blake_1_Milwaukee Bucks_0_2006-07,0.0,11.0,10.4,14.0,7.3,6.1,31.7,0.0,0.0,0.0
Allen Iverson_1_Denver Nuggets_0_2006-07,0.0,27.5,26.2,17.6,0.0,1.8,12.2,0.0,0.0,0.9
Rasual Butler_1_New Orleans Pelicans_0_2006-07,0.0,3.9,13.6,14.6,14.3,1.6,37.4,0.0,0.0,1.9
Shammond Williams_1_Los Angeles Lakers_0_2006-07,0.0,0.0,16.5,12.6,0.0,0.0,42.7,0.0,0.0,0.0
Josh Powell_1_Golden State Warriors_0_2006-07,0.0,0.0,11.7,0.0,0.0,0.0,21.6,16.2,0.0,0.0
Alan Anderson_1_Charlotte Hornets_0_2006-07,0.0,0.0,26.6,14.7,0.0,0.0,28.4,0.0,0.0,0.0
Marcus Banks_1_Phoenix Suns_0_2006-07,0.0,23.2,18.1,20.9,0.0,0.0,18.1,0.0,0.0,0.0
Anthony Johnson_1_Atlanta Hawks_0_2006-07,7.0,15.9,16.3,19.8,0.0,0.0,19.4,0.0,0.0,0.0
Quincy Douby_1_Sacramento Kings_0_2006-07,0.0,0.0,13.8,21.4,0.0,0.0,31.0,0.0,0.0,0.0
Jose Juan Barea_1_Dallas Mavericks_0_2006-07,0.0,31.7,11.9,16.8,0.0,0.0,19.8,0.0,0.0,0.0
Orien Greene_1_Indiana Pacers_0_2006-07,0.0,15.8,12.6,21.1,0.0,0.0,20.0,0.0,0.0,0.0
Damon Stoudamire_1_Memphis Grizzlies_0_2006-07,0.0,26.1,7.9,16.1,0.0,0.0,32.3,0.0,0.0,2.9
Jose Calderon_1_Toronto Raptors_0_2006-07,0.0,51.6,10.7,9.5,0.0,0.0,11.2,0.0,0.0,0.0
Keith McLeod_1_Golden State Warriors_0_2006-07,0.0,11.3,24.8,16.5,0.0,0.0,23.3,0.0,0.0,0.0
Jason Hart_1_Los Angeles Clippers_0_2006-07,0.0,15.5,11.9,11.9,0.0,0.0,27.0,0.0,0.0,0.0
Keith McLeod_1_Indiana Pacers_0_2006-07,0.0,27.8,20.0,12.2,0.0,0.0,15.7,0.0,0.0,0.0
Chris Quinn_1_Miami Heat_0_2006-07,0.0,31.1,21.0,9.0,0.0,0.0,24.0,0.0,0.0,0.0
Nate Robinson_1_New York Knicks_0_2006-07,0.0,15.0,19.5,17.5,6.9,0.0,22.4,0.0,0.0,3.5
Juan Dixon_1_Toronto Raptors_0_2006-07,0.0,9.0,12.0,24.3,5.7,0.0,31.7,0.0,0.0,0.0
Fred Jones_1_Portland Trail Blazers_0_2006-07,0.0,35.3,10.3,11.0,0.0,0.0,22.1,0.0,0.0,0.0
Stephen Graham_1_Portland Trail Blazers_0_2006-07,0.0,0.0,25.9,0.0,0.0,0.0,40.7,0.0,0.0,0.0
Jarrett Jack_1_Portland Trail Blazers_0_2006-07,0.0,40.9,15.0,9.7,0.0,0.0,18.2,0.0,0.0,0.0
Brevin Knight_1_Charlotte Hornets_0_2006-07,0.0,29.0,14.7,13.9,3.1,0.0,24.1,0.0,0.0,0.0
Sarunas Jasikevicius_1_Golden State Warriors_0_2006-07,0.0,37.4,9.9,15.3,0.0,0.0,20.6,0.0,0.0,0.0
Jeff McInnis_1_Charlotte Hornets_0_2006-07,0.0,29.1,16.5,10.9,0.0,0.0,23.5,0.0,0.0,0.0
Ronnie Price_1_Sacramento Kings_0_2006-07,0.0,14.3,18.2,19.0,0.0,0.0,27.7,0.0,0.0,0.0
Mike Wilks_1_Oklahoma City Thunder_0_2006-07,0.0,39.2,11.8,10.2,0.0,0.0,21.0,0.0,0.0,0.0
Shannon Brown_1_Cleveland Cavaliers_0_2006-07,0.0,15.1,16.1,21.5,0.0,0.0,22.6,0.0,0.0,0.0
Earl Barron_1_Miami Heat_0_2006-07,21.8,0.0,13.9,0.0,0.0,0.0,18.8,14.9,0.0,13.9
Dan Dickau_1_Portland Trail Blazers_0_2006-07,0.0,33.7,19.8,12.8,0.0,0.0,18.2,0.0,0.0,0.0
John Lucas_1_Houston Rockets_0_2006-07,0.0,28.4,16.9,12.0,0.0,0.0,27.9,0.0,0.0,0.0
Darrick Martin_1_Toronto Raptors_0_2006-07,0.0,52.2,11.5,9.7,0.0,0.0,12.4,0.0,0.0,0.0
Lynn Greer_1_Milwaukee Bucks_0_2006-07,0.0,21.2,19.2,16.0,0.0,0.0,23.7,0.0,0.0,0.0
Maurice Ager_1_Dallas Mavericks_0_2006-07,0.0,22.2,16.2,19.2,0.0,0.0,25.3,0.0,0.0,0.0
Kyle Lowry_1_Memphis Grizzlies_0_2006-07,0.0,20.6,19.0,15.9,0.0,0.0,20.6,0.0,0.0,0.0
Rawle Marshall_1_Indiana Pacers_0_2006-07,0.0,14.5,15.3,13.7,0.0,0.0,21.8,0.0,0.0,0.0
Anthony Roberson_1_Golden State Warriors_0_2006-07,0.0,8.3,8.3,27.3,0.0,0.0,29.8,0.0,0.0,0.0
Lindsey Hunter_1_Detroit Pistons_0_2006-07,0.0,15.0,15.0,20.9,4.2,0.0,32.1,0.0,0.0,0.0
Bruce Bowen_1_San Antonio Spurs_0_2006-07,0.0,0.0,7.2,12.0,5.5,0.0,57.2,0.0,0.0,0.0
Rashad McCants_1_Minnesota Timberwolves_0_2006-07,5.8,7.5,15.9,15.0,0.0,0.0,31.4,0.0,0.0,0.0
Brian Scalabrine_1_Boston Celtics_0_2006-07,0.0,0.0,6.1,6.6,0.0,0.0,50.4,9.0,0.0,4.9
Daniel Ewing_1_Los Angeles Clippers_0_2006-07,0.0,20.4,10.9,10.0,4.8,0.0,26.5,0.0,0.0,0.0
Peja Stojakovic_1_New Orleans Pelicans_0_2006-07,9.0,0.0,12.4,14.0,13.5,0.0,28.1,0.0,0.0,0.0
